department,province,district,ubigeo,poblacion,sfca_index_per_10k,t_medio_min,n_facilities_in_catchment
AYACUCHO,VILCAS HUAMAN,VISCHONGO,051108,4418.0,1.027132508964736,56.643032594839305,1.0
CAJAMARCA,CAJABAMBA,CACHACHI,060202,23843.0,0.4289715147593306,74.15575076018956,0.0
CAJAMARCA,CAJABAMBA,CAJABAMBA,060201,28216.000000000004,6.196850618562224,9.99313675456006,1.0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,060203,13330.0,4.8656809755033095,20.7508877060015,1.0
CAJAMARCA,CAJABAMBA,SITACOCHA,060204,8700.0,0.11613488842546225,104.9961542121839,0.0
CAJAMARCA,CAJAMARCA,ASUNCION,060102,11810.000000000002,1.0113013386760257,58.423782678238766,4.0
CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,189479.0,18.854195844616374,5.037031379281081,8.0
CAJAMARCA,CAJAMARCA,CHETILLA,060103,4005.0,2.4336992442401617,48.796235955056176,8.0
CAJAMARCA,CAJAMARCA,COSPAN,060104,8012.0,0.0,87.63638118434847,0.0
CAJAMARCA,CAJAMARCA,ENCANADA,060105,23152.0,2.583496314017289,45.30259553481341,8.0
CAJAMARCA,CAJAMARCA,JESUS,060106,14242.999999999998,9.686219181007894,28.63030794207681,8.0
CAJAMARCA,CAJAMARCA,LLACANORA,060107,5101.0,18.046453461307305,9.513421920407762,8.0
CAJAMARCA,CAJAMARCA,LOS BANOS DEL INCA,060108,34899.0,16.22805500611043,12.5380210218459,8.0
CAJAMARCA,CAJAMARCA,MAGDALENA,060109,9148.0,7.546797294269332,33.68485313882816,8.0
CAJAMARCA,CAJAMARCA,MATARA,060110,3786.0,9.627292325383312,27.360258848388803,8.0
CAJAMARCA,CAJAMARCA,NAMORA,060111,9750.0,9.571398830038092,28.361045876923075,8.0
CAJAMARCA,CAJAMARCA,SAN JUAN,060112,4789.0,9.60403877934183,28.631494808101902,8.0
CAJAMARCA,CELENDIN,CELENDIN,060301,24931.0,26.28201896063867,10.31313124222855,2.0
CAJAMARCA,CELENDIN,CHUMUCH,060302,3123.0,0.0,151.35445834774256,0.0
CAJAMARCA,CELENDIN,CORTEGANA,060303,8099.0,0.0,90.1752902895419,0.0
CAJAMARCA,CELENDIN,HUASMIN,060304,13480.0,6.237334104149977,64.01265678061326,1.0
CAJAMARCA,CELENDIN,JORGE CHAVEZ,060305,620.0,24.730664316970422,17.781140106451613,2.0
CAJAMARCA,CELENDIN,JOSE GALVEZ,060306,2910.0,27.03362707054521,14.473233806185567,2.0
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,060312,7624.0,0.0,78.69604389703568,0.0
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,060307,4863.0,0.0,81.0275603187333,0.0
CAJAMARCA,CELENDIN,OXAMARCA,060308,6325.0,0.0,71.47565025517785,0.0
CAJAMARCA,CELENDIN,SOROCHUCO,060309,9969.0,0.16416079073975925,68.78932232761561,0.0
CAJAMARCA,CELENDIN,SUCRE,060310,5860.0,9.325250340495293,40.69632593856655,2.0
CAJAMARCA,CELENDIN,UTCO,060311,1402.0,7.418237516676285,41.860282614835945,2.0
CAJAMARCA,CHOTA,ANGUIA,060402,4244.0,0.0,69.74078547054665,0.0
CAJAMARCA,CHOTA,CHADIN,060403,3841.0,0.051258735371460466,60.9104565519396,0.5
CAJAMARCA,CHOTA,CHALAMARCA,060419,10539.0,0.6479333491114447,63.399225380918494,3.0
CAJAMARCA,CHOTA,CHIGUIRIP,060404,4678.0,4.190370660801718,35.526157850577164,5.5
CAJAMARCA,CHOTA,CHIMBAN,060405,3495.0,0.0,137.87929166809727,0.0
CAJAMARCA,CHOTA,CHOROPAMPA,060406,3166.0,0.0,83.61496841440305,0.0
CAJAMARCA,CHOTA,CHOTA,060401,47155.0,10.690397086193343,12.109418811300728,6.0
CAJAMARCA,CHOTA,COCHABAMBA,060407,6674.0,8.69850897597562,20.606283295774645,5.5
CAJAMARCA,CHOTA,CONCHAN,060408,6343.0,5.830247365105432,31.36132768831783,6.0
CAJAMARCA,CHOTA,HUAMBOS,060409,9553.0,2.4047989265765204,54.84395311232073,5.0
CAJAMARCA,CHOTA,LAJAS,060410,13054.000000000002,8.761360368804075,18.68536365361319,6.0
CAJAMARCA,CHOTA,LLAMA,060411,8104.0,0.05732137407295868,59.59660176702863,1.0
CAJAMARCA,CHOTA,MIRACOSTA,060412,3741.0,0.0,170.9378565276664,0.0
CAJAMARCA,CHOTA,PACCHA,060413,5165.0,0.6334484535132552,44.507650909196514,1.0
CAJAMARCA,CHOTA,PION,060414,1625.0,0.0,111.62436768369231,0.0
CAJAMARCA,CHOTA,QUEROCOTO,060415,9266.0,0.0,81.18373732300886,0.0
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,060416,1101.0,0.0,107.24244079019074,0.0
CAJAMARCA,CHOTA,TACABAMBA,060417,19026.0,1.161007755470022,56.5417432621807,2.0
CAJAMARCA,CHOTA,TOCMOCHE,060418,998.0,0.0,103.1830360721443,0.0
CAJAMARCA,CONTUMAZA,CHILETE,060502,3200.0,0.0,64.32126249999999,0.0
CAJAMARCA,CONTUMAZA,CONTUMAZA,060501,9026.0,1.2493475351533534,72.19862729891426,4.0
CAJAMARCA,CONTUMAZA,CUPISNIQUE,060503,1519.0,0.0,103.86071197498354,0.0
CAJAMARCA,CONTUMAZA,GUZMANGO,060504,2990.0,0.0,142.58024105016722,0.0
CAJAMARCA,CONTUMAZA,SAN BENITO,060505,3580.0,0.0,83.80540881564247,0.0
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,060506,1236.0,0.0,114.61238387135923,0.0
CAJAMARCA,CONTUMAZA,TANTARICA,060507,2552.0,0.0,98.69040860501566,0.0
CAJAMARCA,CONTUMAZA,YONAN,060508,7784.0,2.5058650462787297,40.52724982682426,4.0
CAJAMARCA,CUTERVO,CALLAYUC,060602,10474.0,1.8591476971680712,65.10975400611036,0.0
CAJAMARCA,CUTERVO,CHOROS,060603,3494.0,17.8513009883036,33.240909724670864,8.0
CAJAMARCA,CUTERVO,CUJILLO,060604,2916.0,0.0,88.64906346776405,0.0
CAJAMARCA,CUTERVO,CUTERVO,060601,53064.0,8.979106164434322,15.236876088602441,5.0
CAJAMARCA,CUTERVO,LA RAMADA,060605,4705.0,0.0,94.17420297555792,0.0
CAJAMARCA,CUTERVO,PIMPINGOS,060606,6201.0,0.0,88.69568333333333,0.0
CAJAMARCA,CUTERVO,QUEROCOTILLO,060607,16549.0,0.17260415667489082,95.17081643543416,0.0
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,060608,5323.0,1.4862535987753707,46.63254811572422,2.0
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,060609,2370.0,0.0,101.45099936962023,0.0
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,060610,3951.0,0.15080562542039003,66.07921210782081,1.0
CAJAMARCA,CUTERVO,SANTA CRUZ,060611,3271.0,0.194397421307657,80.46414109996942,3.5
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,060612,5483.0,0.07529271081465219,68.05116360058362,1.0
CAJAMARCA,CUTERVO,SANTO TOMAS,060613,8365.0,0.0,84.03665485594739,0.0
CAJAMARCA,CUTERVO,SOCOTA,060614,10856.0,3.58388359704293,34.160500821020634,2.0
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,060615,1494.0,0.0,88.83510040160641,0.0
CAJAMARCA,HUALGAYOC,BAMBAMARCA,060701,69566.0,5.827247645522527,15.49678394760851,4.0
CAJAMARCA,HUALGAYOC,CHUGUR,060702,3668.0,0.0,73.8722462431843,0.0
CAJAMARCA,HUALGAYOC,HUALGAYOC,060703,17042.0,3.357214557580998,24.001759064898486,4.0
CAJAMARCA,JAEN,BELLAVISTA,060802,15571.0,14.592821906732176,38.04518536962944,7.0
CAJAMARCA,JAEN,CHONTALI,060803,10118.0,0.0,156.05881977960073,0.0
CAJAMARCA,JAEN,COLASAY,060804,11452.0,0.0,69.90689870895913,0.0
CAJAMARCA,JAEN,HUABAL,060805,7732.0,0.3030185871316426,75.6572001422659,0.0
CAJAMARCA,JAEN,JAEN,060801,85998.0,47.51158780232117,4.539887911764228,10.0
CAJAMARCA,JAEN,LAS PIRIAS,060806,4344.0,21.135159984104362,28.380231976058933,9.0
CAJAMARCA,JAEN,POMAHUACA,060807,8750.0,0.0,88.63697553457143,0.0
CAJAMARCA,JAEN,PUCARA,060808,7110.0,1.9963886303479286,58.15421720675105,5.5
CAJAMARCA,JAEN,SALLIQUE,060809,7718.0,0.0,159.40684115055714,0.0
CAJAMARCA,JAEN,SAN FELIPE,060810,5584.0,0.0,99.00483071633236,0.0
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,060811,6936.0,0.0,113.15087456170703,0.0
CAJAMARCA,JAEN,SANTA ROSA,060812,12263.0,0.0,90.07105893158281,0.0
CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,13433.999999999998,0.0,102.35655848741999,0.0
CAJAMARCA,SAN IGNACIO,HUARANGO,060903,20503.0,0.0,123.81641558064672,0.0
CAJAMARCA,SAN IGNACIO,LA COIPA,060904,18648.0,0.0,113.2323696059631,0.0
CAJAMARCA,SAN IGNACIO,NAMBALLE,060905,10200.0,0.0,247.14588544264709,0.0
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,32313.0,0.0,158.9444699979575,0.0
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,18171.0,0.0,181.70820496230257,0.0
CAJAMARCA,SAN IGNACIO,TABACONAS,060907,17672.0,0.0,140.7563330773257,0.0
CAJAMARCA,SAN MARCOS,CHANCAY,061002,3515.0,0.23844974887025508,67.09641772119487,4.0
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,061003,2111.0,1.186169349158261,46.1775817148271,1.0
CAJAMARCA,SAN MARCOS,GREGORIO PITA,061004,7188.0,1.9117132635205,56.6926030693517,8.0
CAJAMARCA,SAN MARCOS,ICHOCAN,061005,2168.0,0.5153990270131108,61.04490140959409,4.0
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,061006,4192.0,0.0,81.70545476526718,0.0
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,061007,12985.0,0.0,158.8441968027211,0.0
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,19288.0,1.5188328475527673,59.31199837764412,4.0
CAJAMARCA,SAN MIGUEL,BOLIVAR,061102,1810.0,0.0,76.09129053591161,0.0
CAJAMARCA,SAN MIGUEL,CALQUIS,061103,3822.0,0.0,95.82566101779173,0.0
CAJAMARCA,SAN MIGUEL,CATILLUC,061104,3529.0,0.01914714224914362,63.6606461450836,0.5
CAJAMARCA,SAN MIGUEL,EL PRADO,061105,1953.0,0.0,120.85117437275987,0.0
CAJAMARCA,SAN MIGUEL,LA FLORIDA,061106,2531.0,0.0,120.21639939549586,0.0
CAJAMARCA,SAN MIGUEL,LLAPA,061107,5466.0,0.0,65.21131845225028,0.0
CAJAMARCA,SAN MIGUEL,NANCHOC,061108,1404.0,0.0,72.55672427350427,0.0
CAJAMARCA,SAN MIGUEL,NIEPOS,061109,4452.0,0.0,160.8303708265948,0.0
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,061110,2513.0,1.3080774716013706,44.57909037325905,1.5
CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,16088.0,0.0,90.01651882527348,0.0
CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,061111,4642.0,0.0,64.81835246445499,0.0
CAJAMARCA,SAN MIGUEL,TONGOD,061112,4385.0,0.0,91.21170134093501,0.0
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,061113,3704.0,0.0,94.92334137149028,0.0
CAJAMARCA,SAN PABLO,SAN BERNARDINO,061202,4710.0,0.0,79.33278681210192,0.0
CAJAMARCA,SAN PABLO,SAN LUIS,061203,1288.0,0.0,65.4045760621118,0.0
CAJAMARCA,SAN PABLO,SAN PABLO,061201,13347.0,2.89636694460373,46.04757481254215,8.0
CAJAMARCA,SAN PABLO,TUMBADEN,061204,3524.0,4.058024848646209,40.95631329625426,8.0
CAJAMARCA,SANTA CRUZ,ANDABAMBA,061302,1752.0,0.0,77.76308162557078,0.0
CAJAMARCA,SANTA CRUZ,CATACHE,061303,9557.0,0.0,132.32290839855602,0.0
CAJAMARCA,SANTA CRUZ,CHANCAYBANOS,061304,3880.0,1.701946741411431,43.49749984561856,4.5
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,061305,2889.0,0.8109321123627764,51.556366857736236,3.0
CAJAMARCA,SANTA CRUZ,NINABAMBA,061306,3021.0,0.0,82.30931163522013,0.0
CAJAMARCA,SANTA CRUZ,PULAN,061307,4877.0,0.0,96.46584895837604,0.0
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,10351.0,0.7802629469002351,51.99827523475993,3.0
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,061308,2031.0,0.0,67.69024178237322,0.0
CAJAMARCA,SANTA CRUZ,SEXI,061309,515.0,0.0,79.47809347572814,0.0
CAJAMARCA,SANTA CRUZ,UTICYACU,061310,1735.0,0.18915333503527998,58.183491769452445,1.5
CAJAMARCA,SANTA CRUZ,YAUYUCAN,061311,3425.0,0.0,86.39109356846714,0.0
CALLAO,CALLAO,BELLAVISTA,070102,75163.0,29.685705160624682,1.4383334,230.0
CALLAO,CALLAO,CALLAO,070101,415888.0,28.75610009149237,2.8633332,230.0
CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,070103,41863.0,32.406238361669395,1.4516667,232.0
CALLAO,CALLAO,LA PERLA,070104,61698.0,30.905900231363294,2.6383333,230.0
CALLAO,CALLAO,LA PUNTA,070105,4370.0,25.147721381431868,7.545,230.0
CALLAO,CALLAO,MI PERU,070107,51522.0,13.002934323888773,3.7816668,229.0
CALLAO,CALLAO,VENTANILLA,070106,277895.0,11.579835939044454,1.81,228.0
CUSCO,ACOMAYO,ACOMAYO,080201,5463.0,0.0,87.78922985447556,0.0
CUSCO,ACOMAYO,ACOPIA,080202,2587.0,0.44512090257648657,58.903426182837265,2.0
CUSCO,ACOMAYO,ACOS,080203,2545.0,0.0,98.0117958074656,0.0
CUSCO,ACOMAYO,MOSOC LLACTA,080204,1864.0,1.9219350509840523,41.8595955193133,2.0
CUSCO,ACOMAYO,POMACANCHI,080205,8778.0,0.0,73.83892739963545,0.0
CUSCO,ACOMAYO,RONDOCAN,080206,2919.0,0.10779569757375597,60.739958129496394,0.0
CUSCO,ACOMAYO,SANGARARA,080207,3753.0,0.13162700958818432,66.82829189235278,0.0
CUSCO,ANTA,ANCAHUASI,080302,6827.0,4.215431652397903,48.98150158986378,12.0
CUSCO,ANTA,ANTA,080301,16211.0,15.957866664825495,32.04092402461292,12.0
CUSCO,ANTA,CACHIMAYO,080303,2170.0,23.36336109689749,23.39612361797235,12.0
CUSCO,ANTA,CHINCHAYPUJIO,080304,4756.0,0.0,76.57235886206897,0.0
CUSCO,ANTA,HUAROCONDO,080305,5719.0,7.219904717822808,42.47140575170485,12.0
CUSCO,ANTA,LIMATAMBO,080306,9510.0,0.0,77.2842251577287,0.0
CUSCO,ANTA,MOLLEPATA,080307,3102.0,0.0,88.52868486137976,0.0
CUSCO,ANTA,PUCYURA,080308,3545.0,21.523120758016947,24.5518283393512,12.0
CUSCO,ANTA,ZURITE,080309,3705.0,6.7960474619505495,43.48255152496627,12.0
CUSCO,CALCA,CALCA,080401,19637.0,0.2232176006156465,60.56280173371696,0.0
CUSCO,CALCA,COYA,080402,3948.0,9.814239130793267,34.36982026899696,12.0
CUSCO,CALCA,LAMAY,080403,5367.0,1.5535248892991378,61.534879821129124,6.0
CUSCO,CALCA,LARES,080404,7138.0,0.0,118.2059771070328,0.0
CUSCO,CALCA,PISAC,080405,9699.0,5.408939601972954,44.484126214351996,8.5
CUSCO,CALCA,SAN SALVADOR,080406,5219.0,2.930251036884118,48.40328432036789,9.5
CUSCO,CALCA,TARAY,080407,4275.0,18.567316710083276,23.655316444912284,12.0
CUSCO,CALCA,YANATILE,080408,11079.0,0.0,149.3014774519361,0.0
CUSCO,CANAS,CHECCA,080502,7616.0,3.6224730366561237,47.763223517266276,2.0
CUSCO,CANAS,KUNTURKANKI,080503,7011.0,3.4864084239876934,46.8439315950649,2.0
CUSCO,CANAS,LANGUI,080504,3458.0,1.163897462909209,48.419066580393284,2.0
CUSCO,CANAS,LAYO,080505,6603.0,0.45003374640422555,58.38867307284568,1.0
CUSCO,CANAS,PAMPAMARCA,080506,2047.0,1.0441580114880502,50.31228639130435,2.0
CUSCO,CANAS,QUEHUE,080507,3285.0,0.0,98.93282899238966,0.0
CUSCO,CANAS,TUPAC AMARU,080508,2965.0,0.08850773261995656,61.88992658853289,1.0
CUSCO,CANAS,YANAOCA,080501,9701.0,0.33593605973600604,62.63317494577878,2.0
CUSCO,CANCHIS,CHECACUPE,080602,4901.0,1.0321507797910539,49.993766963476844,2.0
CUSCO,CANCHIS,COMBAPATA,080603,5796.0,1.1118116816825254,71.29094806763285,1.0
CUSCO,CANCHIS,MARANGANI,080604,13045.0,5.582171212267552,20.28292916128785,2.0
CUSCO,CANCHIS,PITUMARCA,080605,7007.0,0.3167977893188682,61.635322865705724,0.0
CUSCO,CANCHIS,SAN PABLO,080606,4979.0,5.787729242362379,19.736689978308895,2.0
CUSCO,CANCHIS,SAN PEDRO,080607,2974.0,5.133020563523504,23.085305587760594,2.0
CUSCO,CANCHIS,SICUANI,080601,57546.00000000001,7.389998732446061,6.58496227371494,2.0
CUSCO,CANCHIS,TINTA,080608,6395.0,4.101250213131792,28.329661454261142,2.0
CUSCO,CHUMBIVILCAS,CAPACMARCA,080702,4592.0,0.0,64.7354120836237,0.0
CUSCO,CHUMBIVILCAS,CHAMACA,080703,7730.0,1.397692463489052,61.93623135329883,0.0
CUSCO,CHUMBIVILCAS,COLQUEMARCA,080704,9046.0,4.3091050993338005,35.5175961529958,1.0
CUSCO,CHUMBIVILCAS,LIVITACA,080705,11457.0,0.0,105.59760070345641,0.0
CUSCO,CHUMBIVILCAS,LLUSCO,080706,6274.0,5.06512739407072,29.56713440261396,1.0
CUSCO,CHUMBIVILCAS,QUINOTA,080707,4317.0,1.8789430009893104,47.57281654273801,1.0
CUSCO,CHUMBIVILCAS,SANTO TOMAS,080701,25302.0,6.86825067830465,21.286869084420204,1.0
CUSCO,CHUMBIVILCAS,VELILLE,080708,8047.0,2.115182048189649,43.8181154006462,1.0
CUSCO,CUSCO,CCORCA,080102,2365.0,12.176222441837991,33.0055235205074,12.0
CUSCO,CUSCO,CUSCO,080101,108991.0,39.72935017395957,3.5393556924938756,12.0
CUSCO,CUSCO,POROY,080103,4526.0,28.51056080549048,17.57474938356164,12.0
CUSCO,CUSCO,SAN JERONIMO,080104,31723.0,34.26096573024405,10.844920979289476,12.0
CUSCO,CUSCO,SAN SEBASTIAN,080105,92117.0,39.482943068370886,2.3621519085163434,12.0
CUSCO,CUSCO,SANTIAGO,080106,66976.0,39.34173532042666,1.7145110577669613,12.0
CUSCO,CUSCO,SAYLLA,080107,3009.0,29.77365384337975,15.906119222997674,12.0
CUSCO,CUSCO,WANCHAQ,080108,59134.0,40.7295994380018,1.245,12.0
CUSCO,ESPINAR,ALTO PICHIGUA,080808,2669.0,3.1848054600535427,47.284100461596104,2.0
CUSCO,ESPINAR,CONDOROMA,080802,1208.0,0.0,117.26390728476821,0.0
CUSCO,ESPINAR,COPORAQUE,080803,15703.0,9.77664079136988,32.0571922372795,2.0
CUSCO,ESPINAR,ESPINAR,080801,32026.0,19.113696078725347,8.71496826715169,2.0
CUSCO,ESPINAR,OCORURO,080804,1805.0,0.0,72.93079439612188,0.0
CUSCO,ESPINAR,PALLPATA,080805,5313.0,1.650272229531237,72.86155099077733,1.0
CUSCO,ESPINAR,PICHIGUA,080806,3625.0,17.806100534386864,13.729284981517242,2.0
CUSCO,ESPINAR,SUYCKUTAMBO,080807,2796.0,0.17702373482657505,72.88493440987125,1.0
CUSCO,LA CONVENCION,ECHARATE,080902,43101.0,10.003391117462755,99.77885659793921,0.0
CUSCO,LA CONVENCION,HUAYOPATA,080903,6289.0,17.448682353030208,36.060220825091434,4.0
CUSCO,LA CONVENCION,INKAWASI,080911,2602.0,0.0,248.28458464258264,0.0
CUSCO,LA CONVENCION,KIMBIRI,080907,16445.0,10.289998814075956,42.75428104665856,2.5
CUSCO,LA CONVENCION,MARANURA,080904,6770.0,32.25694901610415,23.822890237813887,4.0
CUSCO,LA CONVENCION,OCOBAMBA,080905,6244.0,0.0,129.64683792440744,0.0
CUSCO,LA CONVENCION,PICHARI,080910,15762.0,14.043849501502729,18.341339367561226,3.0
CUSCO,LA CONVENCION,QUELLOUNO,080906,15084.0,1.2725449339792676,127.43061055409706,0.0
CUSCO,LA CONVENCION,SANTA ANA,080901,33683.0,52.655729181179815,1.6231606413175785,4.0
CUSCO,LA CONVENCION,SANTA TERESA,080908,6923.0,18.08864201313809,36.21464177379749,4.0
CUSCO,LA CONVENCION,VILCABAMBA,080909,12992.0,0.0,91.83760139254926,0.0
CUSCO,LA CONVENCION,VILLA VIRGEN,080912,1993.0,0.0,106.98332900652282,0.0
CUSCO,PARURO,ACCHA,081002,3853.0,0.0,106.65921606799897,0.0
CUSCO,PARURO,CCAPI,081003,4120.0,0.0,110.39510171844661,0.0
CUSCO,PARURO,COLCHA,081004,1335.0,0.0,91.87037564794007,0.0
CUSCO,PARURO,HUANOQUITE,081005,5843.0,4.577892956311018,47.37501170477494,8.0
CUSCO,PARURO,OMACHA,081006,6431.0,0.0,124.96319095475046,0.0
CUSCO,PARURO,PACCARITAMBO,081007,2623.0,0.0,77.18241033930613,0.0
CUSCO,PARURO,PARURO,081001,3566.0,0.5050289820485048,58.70074032529445,2.0
CUSCO,PARURO,PILLPINTO,081008,1327.0,0.0,110.69432243556895,0.0
CUSCO,PARURO,YAURISQUE,081009,2674.0,5.714220605592126,45.162672545998504,12.0
CUSCO,PAUCARTAMBO,CAICAY,081102,2521.0,9.419610528474855,38.69666703133678,12.0
CUSCO,PAUCARTAMBO,CHALLABAMBA,081103,10240.0,0.0,137.82177162597654,0.0
CUSCO,PAUCARTAMBO,COLQUEPATA,081104,9616.0,0.0,86.66655386657654,0.0
CUSCO,PAUCARTAMBO,HUANCARANI,081105,6890.0,0.4488159276076712,62.34524097721336,5.0
CUSCO,PAUCARTAMBO,KOSNIPATA,081106,4793.0,0.0,195.60920562069683,0.0
CUSCO,PAUCARTAMBO,PAUCARTAMBO,081101,12650.0,0.0,114.7358458283004,0.0
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,081202,4951.0,6.231387006423667,44.59803646616845,12.0
CUSCO,QUISPICANCHI,CAMANTI,081203,2111.0,0.0,252.2581743486499,0.0
CUSCO,QUISPICANCHI,CCARHUAYO,081204,2886.0,0.0,154.48097033264034,0.0
CUSCO,QUISPICANCHI,CCATCA,081205,14630.0,0.0,77.35556588562314,0.0
CUSCO,QUISPICANCHI,CUSIPATA,081206,5146.0,0.0,73.35860632627283,0.0
CUSCO,QUISPICANCHI,HUARO,081207,4366.0,1.9911798075941651,74.29573223453963,11.0
CUSCO,QUISPICANCHI,LUCRE,081208,3880.0,15.23108390251753,30.856854289948455,12.0
CUSCO,QUISPICANCHI,MARCAPATA,081209,4514.0,0.0,259.2683513114754,0.0
CUSCO,QUISPICANCHI,OCONGATE,081210,13590.0,0.0,137.0117344370861,0.0
CUSCO,QUISPICANCHI,OROPESA,081211,6579.0,21.981665170047005,23.665408408572727,12.0
CUSCO,QUISPICANCHI,QUIQUIJANA,081212,10971.0,0.0,76.49207829810409,0.0
CUSCO,QUISPICANCHI,URCOS,081201,13571.0,1.5493012901655854,72.20616020241692,0.0
CUSCO,URUBAMBA,CHINCHERO,081302,9540.0,15.055881298047098,31.42082335283019,12.0
CUSCO,URUBAMBA,HUAYLLABAMBA,081303,5332.0,9.056991645646745,41.68191777906977,6.0
CUSCO,URUBAMBA,MACHUPICCHU,081304,5286.0,4.2950943696988,58.298030366628836,2.0
CUSCO,URUBAMBA,MARAS,081305,6258.0,4.05588262659099,49.4221070316395,12.0
CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,9851.0,0.0,85.68500323672724,0.0
CUSCO,URUBAMBA,URUBAMBA,081301,18516.0,1.1024325647463986,57.824172877511344,2.0
CUSCO,URUBAMBA,YUCAY,081307,3101.0,0.8199534742451746,57.01230216930023,4.5
HUANCAVELICA,ACOBAMBA,ACOBAMBA,090201,11368.0,7.091224990354604,9.788618428114004,2.0
HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,4915.0,2.125200099719355,45.123454527772125,2.0
HUANCAVELICA,ACOBAMBA,ANTA,090203,8253.0,7.094225532515763,26.29455154283291,2.0
HUANCAVELICA,ACOBAMBA,CAJA,090204,2968.0,4.194009369519904,27.493468404312665,1.5
HUANCAVELICA,ACOBAMBA,MARCAS,090205,2367.0,4.07483672513543,32.42834073595268,2.0
HUANCAVELICA,ACOBAMBA,PAUCARA,090206,24637.0,4.233118104712096,35.50109355169055,2.0
HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,4240.0,6.238485705453396,14.911689485566038,1.0
HUANCAVELICA,ACOBAMBA,ROSARIO,090208,7467.0,6.35627607388126,19.93666701352618,2.0
HUANCAVELICA,ANGARAES,ANCHONGA,090302,7749.0,5.384241020755846,33.1175501126597,4.0
HUANCAVELICA,ANGARAES,CALLANMARCA,090303,907.0,3.528794359262135,30.129519256890845,1.0
HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,3531.0,11.847760527802826,23.474944824129143,3.0
HUANCAVELICA,ANGARAES,CHINCHO,090305,1322.0,4.450331761000851,36.073547342662636,5.5
HUANCAVELICA,ANGARAES,CONGALLA,090306,4454.0,0.033512564601716074,65.66236135900314,0.0
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,090307,1658.0,2.2339161269974754,38.2323891013269,1.0
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,090308,2007.0,7.0020196987415435,10.714695369207773,1.5
HUANCAVELICA,ANGARAES,JULCAMARCA,090309,1658.0,0.0,71.58206980458384,0.0
HUANCAVELICA,ANGARAES,LIRCAY,090301,24899.0,5.874352688902584,19.28609494143339,1.0
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,090310,3055.0,0.15711291448175108,65.51065763502454,2.5
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,090311,1968.0,0.0,84.06622271138212,0.0
HUANCAVELICA,ANGARAES,SECCLLA,090312,3377.0,0.0,84.7325590553746,0.0
HUANCAVELICA,CASTROVIRREYNA,ARMA,090402,1484.0,0.0,109.19814978436656,0.0
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,090403,2125.0,0.0,126.44438687529413,0.0
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404,1399.0,0.0,118.84465220300216,0.0
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,3414.0,0.0,129.57926119214997,0.0
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,090405,1132.0,0.0,132.39092553003533,0.0
HUANCAVELICA,CASTROVIRREYNA,COCAS,090406,946.0,0.0,120.36683310782243,0.0
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,090407,1909.0,0.0,110.86340595599792,0.0
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,090408,447.0,0.0,123.80811617449665,0.0
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,090409,1565.0,0.0,122.52609996805113,0.0
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,090410,785.0,0.0,78.1006205477707,0.0
