department,province,district,ubigeo,poblacion,n_puntos,poblacion_sin_ruta,t_medio_min,t_mediano_min,t_p90_min,km_medio_red,gini_tiempo,pob_hasta_30min,share_hasta_30min,share_banda_0_30min,pob_hasta_60min,share_hasta_60min,share_banda_30_60min,pob_hasta_120min,share_hasta_120min,share_banda_60_120min,share_mas_120min,pob_mas_120min
CUSCO,QUISPICANCHI,CCARHUAYO,081204,2886.0,2,0.0,154.48097281875664,145.0083277187023,156.26033253592797,115.59211358211145,0.02361939368406496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2886.0
CUSCO,QUISPICANCHI,CCATCA,081205,14630.0,5,0.0,77.35556639234359,73.0623668656223,85.46399411998812,64.59607331316572,0.05856314528922302,0.0,0.0,0.0,0.0,0.0,0.0,14630.0,1.0,1.0,0.0,0.0
CUSCO,QUISPICANCHI,CUSIPATA,081206,5146.0,2,0.0,73.35860820433716,70.18165460676595,74.11899693697819,60.970163631476275,0.018306730621237444,0.0,0.0,0.0,0.0,0.0,0.0,5146.0,1.0,1.0,0.0,0.0
CUSCO,QUISPICANCHI,HUARO,081207,4366.0,3,0.0,74.29573496645108,57.56435662306359,86.44087425430021,58.764551743748974,0.15399762181054966,0.0,0.0,0.0,1824.0,0.41777370590929913,0.41777370590929913,4366.0,1.0,0.5822262940907008,0.0,0.0
CUSCO,QUISPICANCHI,LUCRE,081208,3880.0,3,0.0,30.85685378595726,29.823828142348106,32.23276489604775,27.327668720913916,0.03656924504794967,1857.0,0.47860824742268043,0.47860824742268043,3880.0,1.0,0.5213917525773195,3880.0,1.0,0.0,0.0,0.0
CUSCO,QUISPICANCHI,MARCAPATA,081209,4514.0,2,0.0,259.26835034006615,254.47729860742385,259.36613843242225,152.57257518168302,0.004464142198255638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4514.0
CUSCO,QUISPICANCHI,OCONGATE,081210,13590.0,5,0.0,137.01173282311714,125.98613840533841,160.7244687234202,97.41471063138107,0.06641700852052845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13590.0
CUSCO,QUISPICANCHI,OROPESA,081211,6579.0,3,0.0,23.66540882837122,23.07292638274246,24.40963359236598,20.870290526613164,0.02195595121668681,6579.0,1.0,1.0,6579.0,1.0,0.0,6579.0,1.0,0.0,0.0,0.0
CUSCO,QUISPICANCHI,QUIQUIJANA,081212,10971.0,3,0.0,76.49207748052861,71.24333572387695,82.58451309871724,67.06682828795931,0.053269324265426854,0.0,0.0,0.0,0.0,0.0,0.0,10971.0,1.0,1.0,0.0,0.0
CUSCO,QUISPICANCHI,URCOS,081201,13571.0,4,0.0,72.20616033249233,66.42899364053554,90.39552277725679,58.957948281185054,0.1470918402016158,0.0,0.0,0.0,5114.0,0.3768329526195564,0.3768329526195564,13571.0,1.0,0.6231670473804436,0.0,0.0
CUSCO,URUBAMBA,CHINCHERO,081302,9540.0,3,0.0,31.42082336713683,30.853969673835795,32.61883894436022,27.014242719254405,0.02702791853899189,2664.0,0.2792452830188679,0.2792452830188679,9540.0,1.0,0.7207547169811321,9540.0,1.0,0.0,0.0,0.0
CUSCO,URUBAMBA,HUAYLLABAMBA,081303,5332.0,2,0.0,41.681917722835095,35.246665954589844,50.91790131359566,39.11949024644009,0.11758737608255254,0.0,0.0,0.0,4061.0,0.7616279069767442,0.7616279069767442,5332.0,1.0,0.2383720930232558,0.0,0.0
CUSCO,URUBAMBA,MACHUPICCHU,081304,5286.0,2,0.0,58.298030783992075,52.49833297729492,66.02816984176638,51.70933613685149,0.08367462594430797,0.0,0.0,0.0,4446.0,0.8410896708286039,0.8410896708286039,5286.0,1.0,0.15891032917139614,0.0,0.0
CUSCO,URUBAMBA,MARAS,081305,6258.0,2,0.0,49.42210686263965,49.03766968772878,49.53820105180357,39.035438058474604,0.0036080685848960403,0.0,0.0,0.0,6258.0,1.0,1.0,6258.0,1.0,0.0,0.0,0.0
CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,9851.0,3,0.0,85.68500240451006,68.37416458129883,104.92345404297976,67.07505975153444,0.1405634767444267,0.0,0.0,0.0,0.0,0.0,0.0,9851.0,1.0,1.0,0.0,0.0
CUSCO,URUBAMBA,URUBAMBA,081301,18516.0,3,0.0,57.82417348477258,55.25,61.97006554063318,52.467722062390884,0.03264422038143944,0.0,0.0,0.0,15166.5,0.8191023979261179,0.8191023979261179,18516.0,1.0,0.18089760207388206,0.0,0.0
CUSCO,URUBAMBA,YUCAY,081307,3101.0,2,0.0,57.01230195951785,56.842994959806084,56.99526525172684,52.26235719082318,0.0003472329192909518,0.0,0.0,0.0,3101.0,1.0,1.0,3101.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,ACOBAMBA,090201,11368.0,3,0.0,9.78861840630316,3.7113154788675224,17.720651336459838,7.450901824160414,0.46571284430190796,11368.0,1.0,1.0,11368.0,1.0,0.0,11368.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,4915.0,3,0.0,45.123454564852246,36.934794167793825,51.05362448297282,37.932865225868575,0.14505155934818137,728.0,0.148118006103764,0.148118006103764,4915.0,1.0,0.851881993896236,4915.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,ANTA,090203,8253.0,3,0.0,26.294551719481564,24.241011560394696,26.616486824335453,31.42220456224925,0.05347703377053559,7736.0,0.937356112928632,0.937356112928632,8253.0,1.0,0.06264388707136803,8253.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,CAJA,090204,2968.0,2,0.0,27.493468251189775,23.8437820526747,28.699423524792753,18.26496889777582,0.06381754523931737,2968.0,1.0,1.0,2968.0,1.0,0.0,2968.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,MARCAS,090205,2367.0,3,0.0,32.42834088205032,27.138334274291992,39.21504217468866,36.94326212842302,0.10760995369570558,1283.0,0.5420363329108576,0.5420363329108576,2367.0,1.0,0.4579636670891424,2367.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,PAUCARA,090206,24637.0,5,0.0,35.50109333795943,27.276114376553938,49.07159920875989,36.438828106315924,0.17593197510266512,11504.5,0.4669602630190364,0.4669602630190364,24637.0,1.0,0.5330397369809636,24637.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,4240.0,3,0.0,14.911689609176708,17.986823504578833,18.605364884021235,9.412841221746408,0.17765066859660938,4240.0,1.0,1.0,4240.0,1.0,0.0,4240.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ACOBAMBA,ROSARIO,090208,7467.0,3,0.0,19.936666627860667,16.79884666102154,19.545900787714274,22.334711342527154,0.08775814597658171,7060.0,0.9454935047542521,0.9454935047542521,7467.0,1.0,0.05450649524574791,7467.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,ANCHONGA,090302,7749.0,3,0.0,33.11754976283167,33.19363730141786,33.924060712236695,26.431322137407065,0.02774179582385128,280.0,0.036133694670280034,0.036133694670280034,7749.0,1.0,0.96386630532972,7749.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,CALLANMARCA,090303,907.0,2,0.0,30.129518460543967,26.97833251953125,34.200017164641736,30.280613866635694,0.07518343226309598,652.0,0.7188533627342889,0.7188533627342889,907.0,1.0,0.2811466372657111,907.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,3531.0,3,0.0,23.47494543459624,21.290000915527344,24.417973382594223,28.323143826973265,0.06975412305021722,3270.0,0.9260832625318607,0.9260832625318607,3531.0,1.0,0.07391673746813932,3531.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,CHINCHO,090305,1322.0,2,0.0,36.073547426763355,34.87333297729492,34.87333297729492,32.759193560359336,0.031182422368799645,0.0,0.0,0.0,1322.0,1.0,1.0,1322.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,CONGALLA,090306,4454.0,3,0.0,65.66236103624841,65.6321411691585,66.33976441547233,61.61697181030191,0.011681198705381535,0.0,0.0,0.0,229.0,0.051414458913336326,0.051414458913336326,4454.0,1.0,0.9485855410866637,0.0,0.0
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,090307,1658.0,2,0.0,38.23238978138591,34.595001220703125,40.54366233304421,40.65125615864237,0.04894662556241447,0.0,0.0,0.0,1658.0,1.0,1.0,1658.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,090308,2007.0,2,0.0,10.714695468136608,10.175000190734863,11.5237725094653,10.558969746196691,0.040104969297274584,2007.0,1.0,1.0,2007.0,1.0,0.0,2007.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,JULCAMARCA,090309,1658.0,2,0.0,71.58206799809695,68.46926894380475,73.44852297821407,59.85975186356014,0.022072972120582013,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,1.0,1.0,0.0,0.0
HUANCAVELICA,ANGARAES,LIRCAY,090301,24899.0,6,0.0,19.286095124635597,14.763396388979306,33.557601972827214,13.443625199018681,0.42504545679010886,20411.25,0.8197618378248123,0.8197618378248123,24899.0,1.0,0.18023816217518773,24899.0,1.0,0.0,0.0,0.0
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,090310,3055.0,2,0.0,65.51065752119948,60.54544965744019,66.19842098617553,53.622238777273026,0.026244855730437777,0.0,0.0,0.0,555.0,0.18166939443535188,0.18166939443535188,3055.0,1.0,0.8183306055646481,0.0,0.0
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,090311,1968.0,2,0.0,84.06622226063799,74.42467353972091,87.39693421966294,67.65132077534993,0.05610519123942048,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,1.0,0.0,0.0
HUANCAVELICA,ANGARAES,SECCLLA,090312,3377.0,2,0.0,84.73255884940362,83.95144027362572,84.77695187308451,48.68569242654201,0.002540645152823373,0.0,0.0,0.0,0.0,0.0,0.0,3377.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CASTROVIRREYNA,ARMA,090402,1484.0,2,0.0,109.19815219766046,99.01000213623047,124.4286382218482,98.85306329033124,0.07544446595741428,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.8086253369272237,0.8086253369272237,0.19137466307277629,284.0
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,090403,2125.0,2,0.0,126.44438592529296,126.4366683959961,126.45560442141401,120.88344073486329,4.690357926995237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2125.0
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404,1399.0,2,0.0,118.84465194276778,113.84474440295287,118.53561758176245,98.45086833525761,0.0066855328983476126,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,3414.0,2,0.0,129.57926066912052,126.59125168739983,131.13024984919872,125.80190019881299,0.012755303550617492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3414.0
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,090405,1132.0,2,0.0,132.39092254638672,124.9446824791826,134.35426852708653,124.96043879909988,0.024708033201245372,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.2420494699646643,0.2420494699646643,0.7579505300353357,858.0000000000001
HUANCAVELICA,CASTROVIRREYNA,COCAS,090406,946.0,2,0.0,120.3668335477091,114.36333465576172,128.7868345333051,131.6466512538918,0.04154633131169028,0.0,0.0,0.0,0.0,0.0,0.0,788.0,0.8329809725158562,0.8329809725158562,0.16701902748414377,158.0
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,090407,1909.0,2,0.0,110.86340846785579,107.85414485848827,112.4654944990414,95.4718722008235,0.01503478989910656,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,090408,447.0,2,0.0,123.80811560714005,118.23138796628176,126.7369392143501,108.7361946361977,0.024937064794696262,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.38926174496644295,0.38926174496644295,0.610738255033557,273.0
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,090409,1565.0,2,0.0,122.52610301544873,117.10962827286023,122.2925921584783,138.9521017641305,0.007888340273256578,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0900958466453674,0.0900958466453674,0.9099041533546326,1424.0
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,090410,785.0,2,0.0,78.10062023575898,75.78166961669922,81.5461374308965,72.85418569965726,0.02416953077950834,0.0,0.0,0.0,0.0,0.0,0.0,785.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411,1975.0,3,0.0,136.29133764725697,125.71949308491602,143.95698233490336,93.90754926850524,0.043241927144246683,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.03949367088607595,0.03949367088607595,0.9605063291139241,1897.0
HUANCAVELICA,CASTROVIRREYNA,TANTARA,090412,816.0,2,0.0,107.79246859456978,107.62992754680354,107.88998697420446,101.47387096928615,0.0007576130789369584,0.0,0.0,0.0,0.0,0.0,0.0,816.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,090413,1802.0,2,0.0,102.89751662953977,97.61333465576172,106.1317895230691,122.05298473091422,0.025933401117744115,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,ANCO,090502,6653.0,2,0.0,69.77191289858443,57.33224956730879,69.89978121228988,58.43128846990028,0.0413339265040521,0.0,0.0,0.0,785.0,0.11799188336088982,0.11799188336088982,6653.0,1.0,0.8820081166391102,0.0,0.0
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,090503,3401.0,2,0.0,81.93050284471207,80.14167022705078,83.24630707692883,75.78656312515722,0.019021690211280973,0.0,0.0,0.0,0.0,0.0,0.0,3401.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,6001.0,2,0.0,51.37432225778329,49.19499969482422,52.94431260721573,42.654304457990115,0.023207195754157417,0.0,0.0,0.0,6001.0,1.0,1.0,6001.0,1.0,0.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,COSME,090511,4184.0,2,0.0,84.69856570008608,83.82666778564453,85.90008975975562,73.24989375375198,0.007651706372991396,0.0,0.0,0.0,0.0,0.0,0.0,4184.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,EL CARMEN,090504,3101.0,2,0.0,75.11330387985196,70.47973215232776,74.74127724101243,52.67695190567464,0.008584898774907868,0.0,0.0,0.0,0.0,0.0,0.0,3101.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,LA MERCED,090505,1149.0,2,0.0,40.53815766974466,39.573333740234375,41.276212905792605,32.286453351650785,0.013401959795238949,0.0,0.0,0.0,1149.0,1.0,1.0,1149.0,1.0,0.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,LOCROJA,090506,4439.0,2,0.0,77.16548333422615,73.31181237845024,78.3263639405338,59.26453752253447,0.023141589933110107,0.0,0.0,0.0,0.0,0.0,0.0,4439.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,PACHAMARCA,090510,2937.0,2,0.0,105.30115725679953,102.22057981647428,105.02811864884174,84.89093715055971,0.0038063325002788417,0.0,0.0,0.0,0.0,0.0,0.0,2937.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,7385.0,3,0.0,89.19521948440541,87.47447372461959,90.39279301475932,77.7509163310904,0.012410432941507565,0.0,0.0,0.0,0.0,0.0,0.0,7385.0,1.0,1.0,0.0,0.0
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,090508,1144.0,2,0.0,45.2502775225606,33.244998931884766,56.583246681266246,35.653547221964054,0.16489009635097995,0.0,0.0,0.0,711.0,0.6215034965034965,0.6215034965034965,1144.0,1.0,0.37849650349650354,0.0,0.0
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,7097.0,3,0.0,138.3674659100119,140.81455472600138,141.88024492957527,115.76059014786796,0.022851593555971106,0.0,0.0,0.0,0.0,0.0,0.0,894.0000000000001,0.1259687191771171,0.1259687191771171,0.874031280822883,6203.0
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,3976.0,2,0.0,49.27004259596888,41.029998779296875,61.628388504570516,47.99686939999371,0.13409683275571804,0.0,0.0,0.0,3188.0,0.8018108651911469,0.8018108651911469,3976.0,1.0,0.19818913480885314,0.0,0.0
HUANCAVELICA,HUANCAVELICA,ACORIA,090103,30896.0,8,0.0,38.73632873816748,29.455631897899135,63.57243761853286,39.34309819396782,0.21047845564831136,20657.666666666668,0.6686194545140688,0.6686194545140688,21837.666666666668,0.7068121008113241,0.03819264629725527,30896.0,1.0,0.29318789918867594,0.0,0.0
HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,9735.0,2,0.0,2.025777753194173,1.5533332824707031,1.5533332824707031,1.1148533503214517,0.21766858283440405,9735.0,1.0,1.0,9735.0,1.0,0.0,9735.0,1.0,0.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,1323.0,2,0.0,69.89543372721539,69.19666290283203,70.37371937459639,87.59396770589747,0.005334955685925791,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,CUENCA,090105,2287.0,2,0.0,93.47274794284569,81.65581812104335,95.17916167108368,92.60416821011509,0.044382392392982584,0.0,0.0,0.0,0.0,0.0,0.0,2287.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,090106,3032.0,3,0.0,43.33350621364362,33.61499219518071,56.52754679221475,42.38029488535859,0.1777694564840887,1235.0,0.40732189973614774,0.40732189973614774,2127.0,0.7015171503957783,0.2941952506596306,3032.0,1.0,0.29848284960422167,0.0,0.0
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,36402.0,3,0.0,2.258639866343226,0.8333333134651184,6.333669437902145,2.560543258762197,0.5474980828643168,36402.0,1.0,1.0,36402.0,1.0,0.0,36402.0,1.0,0.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,HUANDO,090119,7694.0,2,0.0,44.799288737547684,44.756150606163494,44.80456264076395,59.15324969349944,0.0003204804258093441,0.0,0.0,0.0,7694.0,1.0,1.0,7694.0,1.0,0.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,090107,907.0,2,0.0,94.91532657375146,92.91217903754386,95.88243580750877,85.69730024747838,0.011538401857359215,0.0,0.0,0.0,0.0,0.0,0.0,907.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,090108,979.0,2,0.0,56.12134428871786,54.665000915527344,57.36156930947364,75.37949461737254,0.015373792690651422,0.0,0.0,0.0,979.0,1.0,1.0,979.0,1.0,0.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,LARIA,090109,1443.0,2,0.0,88.41784884742954,85.76119474674857,89.63357439856847,87.51697701542062,0.016209164683975485,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,MANTA,090110,1741.0,2,0.0,68.62224230911457,61.30078440355684,70.034821187352,54.23807099247581,0.04150791415107202,0.0,0.0,0.0,362.0,0.20792647903503733,0.20792647903503733,1741.0,1.0,0.7920735209649626,0.0,0.0
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,090111,760.0,1,0.0,63.061668395996094,63.061668395996094,63.061668395996094,84.43250274658203,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,MOYA,090112,2272.0,2,0.0,93.66191922443014,84.26690342850591,97.31471491421681,85.99741100593351,0.05130824300106296,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,090113,2539.0,2,0.0,81.5147574005187,76.89418327291176,82.86150267020736,59.32977092693339,0.02592168654499427,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,PALCA,090114,3416.0,2,0.0,35.82070628932265,35.31833267211914,36.56780304701432,29.128440919469615,0.011002961949282297,0.0,0.0,0.0,3416.0,1.0,1.0,3416.0,1.0,0.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,PILCHACA,090115,626.0,2,0.0,80.39257873437656,76.961669921875,84.0815411348298,64.48799266144871,0.0281558688909489,0.0,0.0,0.0,0.0,0.0,0.0,626.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,VILCA,090116,3186.0,2,0.0,75.96080527631875,71.96651605368072,75.80263548612677,63.83115247593537,0.009573477957461662,0.0,0.0,0.0,0.0,0.0,0.0,3186.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUANCAVELICA,YAULI,090117,23874.0,6,0.0,36.86441320886043,34.50741938564265,44.187239499849696,32.25876750247786,0.11954077260664975,4186.0,0.17533718689788053,0.17533718689788053,23874.0,1.0,0.8246628131021194,23874.0,1.0,0.0,0.0,0.0
HUANCAVELICA,HUAYTARA,AYAVI,090602,817.0,2,0.0,167.8951911692812,166.40167236328125,169.97579491624555,175.8950144138593,0.006652602763852156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,817.0
HUANCAVELICA,HUAYTARA,CORDOVA,090603,2098.0,2,0.0,127.44561981041166,117.64952797082498,128.78190754729,124.2197145111113,0.02648363614697169,0.0,0.0,0.0,0.0,0.0,0.0,379.0,0.18064823641563393,0.18064823641563393,0.8193517635843661,1719.0000000000002
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,090604,451.0,2,0.0,126.23000246035286,123.4816665649414,128.26466625080772,145.1175672780648,0.01206898329679218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,451.0
HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2237.0,2,0.0,100.43998010914189,99.64837758855302,100.8296755177106,117.9863591371075,0.004326263580293421,0.0,0.0,0.0,0.0,0.0,0.0,2237.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUAYTARA,LARAMARCA,090605,1040.0,2,0.0,124.17112605755146,119.96787016595428,125.21490582030023,121.39250910832332,0.014519422679430627,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.23461538461538461,0.23461538461538461,0.7653846153846153,796.0
HUANCAVELICA,HUAYTARA,OCOYO,090606,2257.0,2,0.0,95.01325617271765,86.20547735312167,94.69709522648371,98.39714401846815,0.017229554874998887,0.0,0.0,0.0,0.0,0.0,0.0,2257.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUAYTARA,PILPICHACA,090607,3605.0,2,0.0,103.41869916558761,96.12833404541016,114.26153363232095,56.4644142415421,0.0573335595278095,0.0,0.0,0.0,0.0,0.0,0.0,2932.0,0.8133148404993065,0.8133148404993065,0.18668515950069353,673.0000000000002
HUANCAVELICA,HUAYTARA,QUERCO,090608,838.0,2,0.0,110.01532350235168,109.35832977294922,110.59560071698897,114.40629462922672,0.003598780875040619,0.0,0.0,0.0,0.0,0.0,0.0,838.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUAYTARA,QUITO-ARMA,090609,881.0,2,0.0,139.97123915708025,131.07649213189947,141.0152984263799,127.3706444037759,0.0208896118261499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,881.0
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,1641.0,2,0.0,134.41111263482037,131.4819255797244,134.43904869016362,154.83949061271113,0.005036663394669683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1641.0
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,090611,821.0,2,0.0,123.75607889897931,117.6078094393708,127.4228924542804,123.75348294405642,0.025903094047323938,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.4762484774665043,0.4762484774665043,0.5237515225334957,429.99999999999994
HUANCAVELICA,HUAYTARA,SAN ISIDRO,090612,1114.0,2,0.0,131.5007390856101,124.55500030517578,136.06963261031387,120.06137284256612,0.027642264371008363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1114.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,090613,3359.0,3,0.0,120.78173161489902,120.61189242876493,123.48771051700298,115.21422734761671,0.023295273658598403,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.2259601071747544,0.2259601071747544,0.7740398928252457,2600.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,090614,698.0,2,0.0,94.78486560067338,85.17623725910828,100.36991542057166,95.5056326464459,0.05488832578172498,0.0,0.0,0.0,0.0,0.0,0.0,698.0,1.0,1.0,0.0,0.0
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,1081.0,2,0.0,136.13514295890306,134.89833068847656,137.98985592219384,142.8078622879748,0.007244611573880899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1081.0
HUANCAVELICA,HUAYTARA,TAMBO,090616,521.0,2,0.0,145.62346050240487,134.3051075904198,151.87835550245896,160.88171240281235,0.04294660524841343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,521.0
HUANCAVELICA,TAYACAJA,ACOSTAMBO,090702,4537.0,2,0.0,52.89859695300043,46.58840686863143,53.993682350288786,47.0973356573598,0.044637850870171025,0.0,0.0,0.0,4537.0,1.0,1.0,4537.0,1.0,0.0,0.0,0.0
HUANCAVELICA,TAYACAJA,ACRAQUIA,090703,5203.0,2,0.0,22.897507905272732,15.204436295905186,23.52088756435682,11.514554934709686,0.09990098270617642,5203.0,1.0,1.0,5203.0,1.0,0.0,5203.0,1.0,0.0,0.0,0.0
HUANCAVELICA,TAYACAJA,AHUAYCHA,090704,5212.0,2,0.0,29.527329850910448,17.112731323354435,30.502545043967764,25.21344761947257,0.12409351108031985,794.0,0.1523407521105142,0.1523407521105142,5212.0,1.0,0.8476592478894858,5212.0,1.0,0.0,0.0,0.0
HUANCAVELICA,TAYACAJA,ANDAYMARCA,090720,2475.0,2,0.0,113.91334952614524,111.76166534423828,115.08877215665929,93.9984038474343,0.016553439801445746,0.0,0.0,0.0,0.0,0.0,0.0,2169.0,0.8763636363636363,0.8763636363636363,0.12363636363636366,306.00000000000006
HUANCAVELICA,TAYACAJA,COLCABAMBA,090705,13059.000000000002,5,0.0,69.79666970459392,64.41105875828545,94.72189959186944,68.34525414768294,0.17868548874716805,0.0,0.0,0.0,5660.333333333334,0.4334430916098731,0.4334430916098731,13059.000000000002,1.0,0.566556908390127,0.0,0.0
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,090706,9752.0,2,0.0,5.049734030374256,3.2408112535138316,6.033495502655892,3.956501218850149,0.19830031583921415,9752.0,1.0,1.0,9752.0,1.0,0.0,9752.0,1.0,0.0,0.0,0.0
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,090707,4976.0,2,0.0,146.35702718262505,138.7276124113478,148.17085207211332,134.8768158142973,0.021977416918700587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4976.0
